order_id,machine_id,shift_id,supervisor,units_produced,units_defective,unidades_optimas
5809,50,2,Supervisor_2,494,27,467
5810,40,3,Supervisor_3,383,25,358
5811,39,3,Supervisor_3,169,6,163
5812,43,2,Supervisor_2,264,0,264
5813,47,3,Supervisor_3,324,15,309
5814,23,1,Supervisor_1,282,6,276
5815,40,1,Supervisor_1,272,1,271
5816,4,3,Supervisor_3,232,17,215
5817,23,3,Supervisor_3,210,12,198
5818,10,3,Supervisor_3,167,4,163
5819,47,2,Supervisor_2,454,17,437
5820,22,1,Supervisor_1,494,19,475
5821,48,2,Supervisor_2,282,22,260
5822,8,3,Supervisor_3,89,5,84
5823,10,1,Supervisor_1,474,1,473
5824,4,2,Supervisor_2,198,10,188
5825,43,2,Supervisor_2,255,6,249
5826,7,3,Supervisor_3,357,5,352
5827,14,3,Supervisor_3,482,26,456
5828,25,3,Supervisor_3,308,18,290
5829,12,3,Supervisor_3,132,3,129
5830,36,2,Supervisor_2,279,13,266
5831,4,2,Supervisor_2,53,0,53
5832,40,2,Supervisor_2,389,22,367
5833,20,3,Supervisor_3,182,13,169
5834,5,2,Supervisor_2,150,11,139
5835,3,1,Supervisor_1,409,1,408
5836,12,1,Supervisor_1,135,8,127
5837,5,1,Supervisor_1,448,31,417
5838,49,1,Supervisor_1,417,19,398
5839,6,1,Supervisor_1,378,5,373
5840,47,3,Supervisor_3,172,6,166
5841,3,1,Supervisor_1,101,3,98
5842,35,2,Supervisor_2,57,2,55
5843,32,3,Supervisor_3,175,2,173
5844,3,3,Supervisor_3,249,14,235
5845,41,1,Supervisor_1,95,6,89
5846,46,2,Supervisor_2,239,5,234
5847,10,2,Supervisor_2,462,18,444
5848,49,3,Supervisor_3,341,20,321
5849,3,2,Supervisor_2,223,1,222
5850,23,3,Supervisor_3,361,4,357
5851,48,1,Supervisor_1,468,11,457
5852,48,1,Supervisor_1,227,14,213
5853,27,2,Supervisor_2,185,14,171
5854,2,2,Supervisor_2,207,5,202
5855,34,1,Supervisor_1,473,29,444
5856,41,3,Supervisor_3,182,8,174
5857,45,2,Supervisor_2,281,7,274
5858,48,3,Supervisor_3,136,8,128
5859,1,2,Supervisor_2,138,10,128
5860,41,2,Supervisor_2,429,17,412
5861,50,1,Supervisor_1,94,4,90
5862,35,3,Supervisor_3,185,1,184
5863,15,3,Supervisor_3,425,17,408
5864,20,2,Supervisor_2,103,4,99
5865,44,1,Supervisor_1,379,6,373
5866,47,2,Supervisor_2,68,2,66
5867,45,3,Supervisor_3,375,7,368
5868,25,3,Supervisor_3,369,2,367
5869,23,1,Supervisor_1,338,17,321
5870,19,1,Supervisor_1,282,0,282
5871,1,2,Supervisor_2,258,0,258
5872,40,1,Supervisor_1,78,0,78
5873,33,2,Supervisor_2,402,27,375
5874,43,2,Supervisor_2,312,21,291
5875,5,2,Supervisor_2,341,9,332
5876,19,1,Supervisor_1,109,4,105
5877,14,3,Supervisor_3,239,6,233
5878,22,3,Supervisor_3,302,6,296
5879,25,1,Supervisor_1,101,5,96
5880,28,3,Supervisor_3,181,13,168
5881,10,1,Supervisor_1,329,17,312
5882,1,3,Supervisor_3,465,25,440
5883,15,2,Supervisor_2,315,2,313
5884,1,2,Supervisor_2,193,14,179
5885,49,2,Supervisor_2,410,25,385
5886,32,3,Supervisor_3,103,1,102
5887,16,1,Supervisor_1,68,3,65
5888,11,1,Supervisor_1,334,11,323
5889,27,3,Supervisor_3,258,1,257
5890,9,1,Supervisor_1,65,2,63
5891,48,3,Supervisor_3,299,2,297
5892,2,3,Supervisor_3,92,3,89
5893,35,1,Supervisor_1,216,2,214
5894,8,1,Supervisor_1,203,12,191
5895,19,2,Supervisor_2,352,19,333
5896,16,1,Supervisor_1,100,7,93
5897,2,3,Supervisor_3,121,0,121
5898,31,1,Supervisor_1,442,17,425
5899,37,3,Supervisor_3,239,4,235
5900,36,3,Supervisor_3,85,0,85
5901,44,3,Supervisor_3,243,1,242
5902,49,1,Supervisor_1,81,3,78
5903,22,2,Supervisor_2,190,5,185
5904,22,3,Supervisor_3,495,10,485
5905,34,3,Supervisor_3,205,2,203
5906,9,1,Supervisor_1,481,9,472
5907,28,3,Supervisor_3,147,5,142
5908,45,3,Supervisor_3,226,7,219
5909,4,3,Supervisor_3,86,5,81
5910,44,2,Supervisor_2,263,4,259
5911,46,2,Supervisor_2,178,10,168
5912,44,3,Supervisor_3,211,3,208
5913,37,3,Supervisor_3,99,4,95
5914,35,2,Supervisor_2,239,0,239
5915,17,3,Supervisor_3,386,0,386
5916,5,3,Supervisor_3,86,0,86
5917,7,2,Supervisor_2,56,3,53
5918,8,3,Supervisor_3,252,14,238
5919,3,1,Supervisor_1,210,14,196
5920,39,1,Supervisor_1,142,3,139
5921,17,3,Supervisor_3,441,3,438
5922,2,3,Supervisor_3,395,0,395
5923,45,3,Supervisor_3,194,9,185
5924,26,1,Supervisor_1,263,20,243
5925,46,2,Supervisor_2,214,15,199
5926,37,1,Supervisor_1,341,9,332
5927,43,2,Supervisor_2,221,11,210
5928,46,1,Supervisor_1,237,14,223
5929,45,1,Supervisor_1,67,3,64
5930,33,2,Supervisor_2,147,3,144
5931,29,2,Supervisor_2,407,16,391
5932,47,3,Supervisor_3,297,17,280
5933,15,3,Supervisor_3,178,12,166
5934,2,2,Supervisor_2,355,17,338
5935,28,2,Supervisor_2,163,2,161
5936,9,2,Supervisor_2,231,8,223
5937,29,1,Supervisor_1,328,18,310
5938,15,1,Supervisor_1,85,0,85
5939,44,1,Supervisor_1,246,15,231
5940,2,2,Supervisor_2,160,1,159
5941,16,2,Supervisor_2,61,1,60
5942,46,3,Supervisor_3,224,16,208
5943,2,2,Supervisor_2,485,34,451
5944,43,2,Supervisor_2,284,7,277
5945,33,3,Supervisor_3,270,14,256
5946,34,1,Supervisor_1,281,12,269
5947,21,3,Supervisor_3,99,6,93
5948,34,2,Supervisor_2,249,19,230
5949,4,2,Supervisor_2,425,12,413
5950,34,3,Supervisor_3,313,6,307
5951,23,2,Supervisor_2,487,21,466
5952,41,3,Supervisor_3,192,5,187
5953,45,1,Supervisor_1,106,5,101
5954,1,1,Supervisor_1,479,19,460
5955,17,2,Supervisor_2,72,5,67
5956,31,1,Supervisor_1,475,8,467
5957,19,2,Supervisor_2,257,10,247
5958,36,2,Supervisor_2,178,12,166
5959,16,1,Supervisor_1,186,10,176
5960,49,1,Supervisor_1,447,5,442
5961,24,1,Supervisor_1,217,11,206
5962,34,3,Supervisor_3,80,5,75
5963,20,3,Supervisor_3,354,7,347
5964,14,1,Supervisor_1,366,23,343
5965,42,2,Supervisor_2,183,10,173
5966,45,1,Supervisor_1,56,0,56
5967,30,3,Supervisor_3,371,5,366
5968,23,3,Supervisor_3,320,0,320
5969,9,1,Supervisor_1,376,18,358
5970,24,1,Supervisor_1,88,1,87
5971,33,3,Supervisor_3,408,11,397
5972,46,2,Supervisor_2,373,3,370
5973,47,3,Supervisor_3,204,9,195
5974,29,1,Supervisor_1,218,7,211
5975,39,3,Supervisor_3,216,6,210
5976,19,1,Supervisor_1,362,25,337
5977,8,2,Supervisor_2,282,14,268
5978,41,1,Supervisor_1,67,0,67
5979,33,1,Supervisor_1,397,8,389
5980,38,2,Supervisor_2,263,14,249
5981,13,3,Supervisor_3,69,4,65
5982,9,1,Supervisor_1,309,22,287
5983,33,1,Supervisor_1,358,5,353
5984,34,1,Supervisor_1,230,12,218
5985,28,1,Supervisor_1,287,22,265
5986,48,3,Supervisor_3,381,28,353
5987,12,3,Supervisor_3,272,16,256
5988,36,1,Supervisor_1,221,14,207
5989,23,2,Supervisor_2,70,4,66
5990,10,3,Supervisor_3,249,9,240
5991,18,1,Supervisor_1,284,5,279
5992,25,2,Supervisor_2,232,4,228
5993,27,2,Supervisor_2,255,19,236
5994,35,3,Supervisor_3,200,4,196
5995,42,1,Supervisor_1,221,0,221
5996,3,2,Supervisor_2,194,12,182
5997,3,2,Supervisor_2,147,10,137
5998,20,3,Supervisor_3,363,20,343
5999,10,3,Supervisor_3,389,14,375
6000,31,1,Supervisor_1,500,29,471
6001,26,2,Supervisor_2,76,1,75
6002,28,1,Supervisor_1,116,5,111
6003,3,1,Supervisor_1,398,8,390
6004,20,3,Supervisor_3,134,9,125
6005,16,2,Supervisor_2,277,18,259
6006,33,2,Supervisor_2,472,21,451
6007,27,2,Supervisor_2,410,1,409
6008,26,3,Supervisor_3,472,36,436
6009,19,2,Supervisor_2,244,10,234
6010,16,1,Supervisor_1,179,13,166
6011,46,3,Supervisor_3,316,17,299
6012,1,1,Supervisor_1,175,13,162
6013,41,1,Supervisor_1,218,4,214
6014,8,3,Supervisor_3,456,28,428
6015,47,1,Supervisor_1,100,4,96
6016,2,3,Supervisor_3,390,24,366
6017,49,2,Supervisor_2,50,3,47
6018,29,3,Supervisor_3,498,12,486
6019,18,3,Supervisor_3,312,5,307
6020,35,1,Supervisor_1,366,11,355
6021,8,3,Supervisor_3,235,15,220
6022,11,1,Supervisor_1,125,9,116
6023,21,3,Supervisor_3,475,19,456
6024,1,2,Supervisor_2,230,16,214
6025,38,2,Supervisor_2,400,4,396
6026,9,1,Supervisor_1,299,14,285
6027,16,3,Supervisor_3,270,16,254
6028,22,1,Supervisor_1,64,0,64
6029,50,3,Supervisor_3,68,2,66
6030,18,2,Supervisor_2,459,35,424
6031,34,3,Supervisor_3,80,5,75
6032,38,3,Supervisor_3,156,5,151
6033,35,1,Supervisor_1,102,3,99
6034,7,3,Supervisor_3,478,12,466
6035,12,2,Supervisor_2,266,5,261
6036,37,2,Supervisor_2,199,1,198
6037,50,1,Supervisor_1,274,16,258
6038,6,3,Supervisor_3,150,5,145
6039,44,1,Supervisor_1,295,4,291
6040,22,3,Supervisor_3,304,20,284
6041,16,2,Supervisor_2,485,25,460
6042,43,1,Supervisor_1,252,7,245
6043,18,1,Supervisor_1,265,17,248
6044,22,3,Supervisor_3,53,0,53
6045,4,3,Supervisor_3,149,10,139
6046,5,2,Supervisor_2,81,0,81
6047,14,1,Supervisor_1,457,12,445
6048,4,1,Supervisor_1,91,5,86
6049,41,1,Supervisor_1,234,17,217
6050,46,2,Supervisor_2,450,1,449
6051,47,3,Supervisor_3,425,2,423
6052,27,1,Supervisor_1,390,16,374
6053,42,2,Supervisor_2,388,6,382
6054,5,2,Supervisor_2,485,7,478
6055,18,3,Supervisor_3,55,2,53
6056,9,1,Supervisor_1,183,13,170
6057,32,3,Supervisor_3,148,1,147
6058,12,2,Supervisor_2,254,2,252
6059,34,1,Supervisor_1,258,2,256
6060,17,1,Supervisor_1,486,36,450
6061,41,2,Supervisor_2,411,7,404
6062,17,1,Supervisor_1,185,1,184
6063,28,2,Supervisor_2,475,9,466
6064,24,3,Supervisor_3,142,9,133
6065,22,3,Supervisor_3,96,4,92
6066,44,3,Supervisor_3,487,15,472
6067,48,2,Supervisor_2,241,0,241
6068,27,3,Supervisor_3,247,5,242
6069,29,3,Supervisor_3,217,3,214
6070,15,1,Supervisor_1,297,2,295
6071,27,2,Supervisor_2,470,27,443
6072,12,1,Supervisor_1,334,0,334
6073,6,1,Supervisor_1,117,1,116
6074,31,2,Supervisor_2,146,8,138
6075,11,3,Supervisor_3,432,12,420
6076,22,1,Supervisor_1,270,16,254
6077,27,2,Supervisor_2,416,31,385
6078,20,1,Supervisor_1,205,5,200
6079,24,3,Supervisor_3,318,12,306
6080,1,2,Supervisor_2,121,6,115
6081,11,1,Supervisor_1,73,5,68
6082,3,3,Supervisor_3,229,12,217
6083,39,3,Supervisor_3,426,28,398
6084,21,1,Supervisor_1,465,1,464
6085,28,1,Supervisor_1,97,0,97
6086,44,1,Supervisor_1,488,29,459
6087,31,2,Supervisor_2,345,5,340
6088,18,1,Supervisor_1,314,23,291
6089,41,1,Supervisor_1,188,9,179
6090,41,3,Supervisor_3,86,5,81
6091,39,3,Supervisor_3,69,5,64
6092,33,3,Supervisor_3,333,10,323
6093,1,2,Supervisor_2,227,12,215
6094,38,3,Supervisor_3,195,14,181
6095,29,3,Supervisor_3,451,31,420
6096,40,1,Supervisor_1,296,10,286
6097,7,3,Supervisor_3,213,12,201
6098,7,2,Supervisor_2,449,26,423
6099,34,3,Supervisor_3,121,6,115
6100,16,2,Supervisor_2,289,4,285
6101,32,3,Supervisor_3,132,5,127
6102,40,2,Supervisor_2,498,1,497
6103,31,3,Supervisor_3,414,12,402
6104,16,3,Supervisor_3,329,21,308
6105,37,3,Supervisor_3,399,28,371
6106,30,2,Supervisor_2,417,22,395
6107,7,1,Supervisor_1,376,18,358
6108,45,3,Supervisor_3,138,7,131
6109,48,1,Supervisor_1,57,4,53
6110,44,3,Supervisor_3,271,3,268
6111,24,2,Supervisor_2,429,11,418
6112,1,2,Supervisor_2,379,9,370
6113,5,1,Supervisor_1,322,14,308
6114,31,2,Supervisor_2,268,14,254
6115,19,3,Supervisor_3,228,7,221
6116,46,3,Supervisor_3,471,6,465
6117,2,2,Supervisor_2,75,1,74
6118,13,1,Supervisor_1,352,27,325
6119,17,1,Supervisor_1,296,23,273
6120,37,3,Supervisor_3,298,5,293
6121,24,3,Supervisor_3,215,16,199
6122,26,2,Supervisor_2,302,0,302
6123,44,1,Supervisor_1,96,0,96
6124,25,2,Supervisor_2,410,4,406
6125,32,2,Supervisor_2,479,2,477
6126,50,3,Supervisor_3,285,11,274
6127,19,3,Supervisor_3,122,3,119
6128,42,2,Supervisor_2,238,3,235
6129,21,2,Supervisor_2,489,27,462
6130,41,1,Supervisor_1,131,7,124
6131,4,3,Supervisor_3,163,7,156
6132,31,1,Supervisor_1,291,11,280
6133,41,1,Supervisor_1,101,7,94
6134,32,2,Supervisor_2,254,9,245
6135,32,3,Supervisor_3,467,9,458
6136,33,2,Supervisor_2,454,6,448
6137,39,3,Supervisor_3,387,12,375
6138,8,1,Supervisor_1,373,14,359
6139,4,3,Supervisor_3,304,0,304
6140,23,1,Supervisor_1,233,11,222
6141,26,2,Supervisor_2,312,24,288
6142,45,1,Supervisor_1,224,2,222
6143,1,2,Supervisor_2,295,5,290
6144,4,3,Supervisor_3,192,8,184
6145,4,2,Supervisor_2,99,0,99
6146,6,3,Supervisor_3,367,13,354
6147,13,3,Supervisor_3,350,25,325
6148,40,2,Supervisor_2,406,21,385
6149,31,2,Supervisor_2,397,13,384
6150,32,2,Supervisor_2,458,10,448
6151,36,3,Supervisor_3,297,11,286
6152,4,2,Supervisor_2,409,19,390
6153,33,2,Supervisor_2,192,8,184
6154,41,1,Supervisor_1,286,12,274
6155,9,2,Supervisor_2,324,16,308
6156,8,3,Supervisor_3,51,3,48
6157,14,3,Supervisor_3,238,10,228
6158,18,1,Supervisor_1,373,13,360
6159,45,1,Supervisor_1,61,2,59
6160,22,2,Supervisor_2,416,2,414
6161,37,2,Supervisor_2,183,7,176
6162,10,2,Supervisor_2,140,0,140
6163,27,1,Supervisor_1,112,7,105
6164,4,3,Supervisor_3,121,0,121
6165,39,2,Supervisor_2,87,6,81
6166,16,1,Supervisor_1,308,15,293
6167,47,2,Supervisor_2,255,14,241
6168,40,1,Supervisor_1,316,7,309
6169,43,1,Supervisor_1,403,32,371
6170,35,3,Supervisor_3,175,6,169
6171,2,3,Supervisor_3,142,4,138
6172,40,3,Supervisor_3,224,15,209
6173,20,2,Supervisor_2,472,7,465
6174,22,1,Supervisor_1,60,0,60
6175,1,1,Supervisor_1,283,9,274
6176,45,1,Supervisor_1,409,30,379
6177,12,2,Supervisor_2,445,12,433
6178,8,3,Supervisor_3,127,5,122
6179,20,3,Supervisor_3,486,2,484
6180,22,2,Supervisor_2,308,23,285
6181,29,2,Supervisor_2,415,28,387
6182,27,1,Supervisor_1,344,22,322
6183,41,3,Supervisor_3,305,10,295
6184,16,3,Supervisor_3,353,19,334
6185,5,1,Supervisor_1,140,4,136
6186,14,1,Supervisor_1,307,13,294
6187,40,1,Supervisor_1,282,11,271
6188,33,2,Supervisor_2,185,13,172
6189,35,2,Supervisor_2,242,9,233
6190,14,3,Supervisor_3,172,10,162
6191,32,3,Supervisor_3,189,10,179
6192,38,2,Supervisor_2,496,29,467
6193,45,2,Supervisor_2,183,5,178
6194,4,3,Supervisor_3,395,25,370
6195,7,3,Supervisor_3,302,16,286
6196,46,1,Supervisor_1,99,7,92
6197,6,3,Supervisor_3,339,10,329
6198,24,3,Supervisor_3,130,8,122
6199,24,2,Supervisor_2,308,20,288
6200,24,1,Supervisor_1,75,3,72
6201,30,3,Supervisor_3,461,23,438
6202,38,2,Supervisor_2,111,5,106
6203,8,1,Supervisor_1,424,21,403
6204,35,1,Supervisor_1,129,10,119
6205,28,2,Supervisor_2,256,17,239
6206,44,2,Supervisor_2,340,4,336
6207,11,1,Supervisor_1,413,4,409
6208,18,1,Supervisor_1,103,3,100
6209,14,2,Supervisor_2,358,12,346
6210,31,2,Supervisor_2,319,1,318
6211,25,3,Supervisor_3,177,0,177
6212,4,2,Supervisor_2,116,0,116
6213,11,2,Supervisor_2,56,0,56
6214,30,3,Supervisor_3,339,12,327
6215,38,2,Supervisor_2,219,13,206
6216,5,3,Supervisor_3,94,3,91
6217,17,3,Supervisor_3,128,2,126
6218,20,3,Supervisor_3,131,2,129
6219,9,2,Supervisor_2,456,19,437
6220,44,2,Supervisor_2,123,2,121
6221,20,3,Supervisor_3,251,14,237
6222,50,1,Supervisor_1,74,5,69
6223,12,2,Supervisor_2,102,1,101
6224,8,1,Supervisor_1,177,4,173
6225,45,3,Supervisor_3,172,6,166
6226,45,3,Supervisor_3,65,1,64
6227,29,2,Supervisor_2,75,4,71
6228,50,2,Supervisor_2,286,1,285
6229,6,3,Supervisor_3,169,8,161
6230,26,1,Supervisor_1,59,0,59
6231,38,1,Supervisor_1,488,23,465
6232,20,3,Supervisor_3,297,11,286
6233,46,3,Supervisor_3,55,4,51
6234,33,2,Supervisor_2,305,23,282
6235,35,2,Supervisor_2,350,9,341
6236,49,3,Supervisor_3,231,1,230
6237,31,2,Supervisor_2,52,0,52
6238,50,1,Supervisor_1,266,17,249
6239,17,1,Supervisor_1,354,16,338
6240,44,3,Supervisor_3,183,4,179
6241,14,2,Supervisor_2,229,2,227
6242,38,1,Supervisor_1,292,6,286
6243,5,3,Supervisor_3,357,18,339
6244,43,1,Supervisor_1,104,4,100
6245,25,3,Supervisor_3,402,30,372
6246,6,1,Supervisor_1,238,4,234
6247,43,3,Supervisor_3,357,0,357
6248,48,1,Supervisor_1,475,5,470
6249,47,2,Supervisor_2,376,28,348
6250,50,2,Supervisor_2,307,13,294
6251,47,2,Supervisor_2,455,20,435
6252,37,2,Supervisor_2,432,9,423
6253,35,1,Supervisor_1,147,4,143
6254,39,2,Supervisor_2,409,27,382
6255,4,3,Supervisor_3,125,4,121
6256,34,2,Supervisor_2,373,3,370
6257,30,1,Supervisor_1,325,13,312
6258,28,1,Supervisor_1,372,14,358
6259,30,2,Supervisor_2,243,1,242
6260,10,2,Supervisor_2,83,2,81
6261,32,3,Supervisor_3,236,0,236
6262,25,1,Supervisor_1,195,8,187
6263,12,2,Supervisor_2,121,8,113
6264,1,3,Supervisor_3,326,15,311
6265,40,2,Supervisor_2,50,2,48
6266,18,3,Supervisor_3,231,9,222
6267,29,2,Supervisor_2,498,31,467
6268,22,2,Supervisor_2,337,13,324
6269,18,1,Supervisor_1,334,15,319
6270,14,1,Supervisor_1,448,7,441
6271,6,1,Supervisor_1,346,11,335
6272,17,2,Supervisor_2,146,7,139
6273,7,1,Supervisor_1,471,5,466
6274,18,1,Supervisor_1,488,8,480
6275,35,3,Supervisor_3,51,2,49
6276,29,3,Supervisor_3,498,35,463
6277,44,1,Supervisor_1,233,17,216
6278,23,1,Supervisor_1,196,6,190
6279,20,3,Supervisor_3,213,7,206
6280,45,1,Supervisor_1,472,18,454
6281,44,1,Supervisor_1,390,28,362
6282,37,1,Supervisor_1,72,0,72
6283,16,1,Supervisor_1,400,16,384
6284,25,1,Supervisor_1,189,9,180
6285,7,2,Supervisor_2,214,15,199
6286,15,1,Supervisor_1,428,26,402
6287,7,3,Supervisor_3,81,1,80
6288,6,2,Supervisor_2,204,13,191
6289,47,1,Supervisor_1,408,13,395
6290,5,1,Supervisor_1,168,2,166
6291,4,2,Supervisor_2,77,2,75
6292,36,1,Supervisor_1,393,31,362
6293,24,1,Supervisor_1,410,31,379
6294,49,3,Supervisor_3,373,23,350
6295,39,3,Supervisor_3,303,22,281
6296,5,2,Supervisor_2,457,17,440
6297,30,2,Supervisor_2,159,2,157
6298,6,1,Supervisor_1,79,0,79
6299,35,2,Supervisor_2,230,14,216
6300,19,3,Supervisor_3,258,18,240
6301,49,3,Supervisor_3,231,9,222
6302,32,2,Supervisor_2,262,15,247
6303,37,1,Supervisor_1,491,13,478
6304,49,3,Supervisor_3,395,27,368
6305,4,3,Supervisor_3,120,5,115
6306,10,2,Supervisor_2,464,9,455
6307,7,2,Supervisor_2,275,18,257
6308,16,2,Supervisor_2,399,1,398
6309,32,2,Supervisor_2,388,19,369
6310,14,3,Supervisor_3,488,0,488
6311,30,2,Supervisor_2,133,0,133
6312,23,2,Supervisor_2,202,15,187
6313,10,2,Supervisor_2,54,1,53
6314,49,3,Supervisor_3,140,0,140
6315,20,2,Supervisor_2,329,0,329
6316,41,3,Supervisor_3,478,26,452
6317,10,1,Supervisor_1,263,6,257
6318,12,1,Supervisor_1,100,5,95
6319,12,3,Supervisor_3,106,2,104
6320,1,1,Supervisor_1,172,10,162
6321,7,3,Supervisor_3,268,16,252
6322,36,3,Supervisor_3,431,2,429
6323,44,3,Supervisor_3,399,27,372
6324,26,1,Supervisor_1,253,9,244
6325,31,1,Supervisor_1,111,7,104
6326,27,3,Supervisor_3,354,5,349
6327,39,2,Supervisor_2,84,5,79
6328,1,3,Supervisor_3,353,24,329
6329,31,2,Supervisor_2,370,27,343
6330,15,1,Supervisor_1,183,13,170
6331,48,1,Supervisor_1,381,0,381
6332,43,3,Supervisor_3,370,11,359
6333,44,3,Supervisor_3,364,0,364
6334,39,2,Supervisor_2,291,17,274
6335,24,2,Supervisor_2,406,10,396
6336,39,2,Supervisor_2,332,20,312
6337,28,3,Supervisor_3,349,15,334
6338,46,2,Supervisor_2,224,1,223
6339,50,3,Supervisor_3,351,16,335
6340,15,2,Supervisor_2,156,7,149
6341,31,3,Supervisor_3,222,3,219
6342,43,2,Supervisor_2,493,23,470
6343,3,2,Supervisor_2,367,7,360
6344,50,3,Supervisor_3,429,24,405
6345,34,2,Supervisor_2,466,10,456
6346,11,1,Supervisor_1,488,7,481
6347,46,3,Supervisor_3,131,8,123
6348,43,3,Supervisor_3,343,4,339
6349,37,2,Supervisor_2,84,4,80
6350,44,2,Supervisor_2,386,4,382
6351,4,1,Supervisor_1,438,11,427
6352,1,3,Supervisor_3,116,1,115
6353,11,3,Supervisor_3,192,8,184
6354,46,1,Supervisor_1,442,1,441
6355,20,3,Supervisor_3,276,18,258
6356,15,3,Supervisor_3,258,12,246
6357,19,2,Supervisor_2,334,24,310
6358,34,2,Supervisor_2,240,8,232
6359,13,3,Supervisor_3,291,16,275
6360,9,1,Supervisor_1,234,13,221
6361,9,2,Supervisor_2,157,3,154
6362,42,1,Supervisor_1,97,5,92
6363,22,2,Supervisor_2,99,0,99
6364,47,1,Supervisor_1,77,1,76
6365,36,2,Supervisor_2,240,0,240
6366,14,3,Supervisor_3,381,20,361
6367,49,3,Supervisor_3,52,0,52
6368,49,1,Supervisor_1,426,29,397
6369,27,2,Supervisor_2,400,17,383
6370,41,1,Supervisor_1,213,12,201
6371,37,1,Supervisor_1,359,8,351
6372,9,1,Supervisor_1,117,5,112
6373,1,1,Supervisor_1,228,7,221
6374,23,1,Supervisor_1,116,0,116
6375,1,3,Supervisor_3,333,22,311
6376,40,2,Supervisor_2,289,12,277
6377,27,3,Supervisor_3,223,5,218
6378,50,1,Supervisor_1,213,1,212
6379,39,3,Supervisor_3,419,18,401
6380,44,3,Supervisor_3,98,6,92
6381,13,3,Supervisor_3,296,2,294
6382,47,2,Supervisor_2,416,15,401
6383,10,1,Supervisor_1,298,6,292
6384,38,1,Supervisor_1,94,5,89
6385,26,2,Supervisor_2,227,0,227
6386,14,2,Supervisor_2,152,9,143
6387,26,2,Supervisor_2,346,0,346
6388,46,3,Supervisor_3,58,3,55
6389,15,2,Supervisor_2,492,22,470
6390,36,1,Supervisor_1,85,2,83
6391,39,2,Supervisor_2,356,3,353
6392,23,1,Supervisor_1,176,2,174
6393,38,3,Supervisor_3,145,1,144
6394,34,2,Supervisor_2,298,18,280
6395,44,2,Supervisor_2,330,19,311
6396,12,2,Supervisor_2,196,13,183
6397,31,1,Supervisor_1,417,29,388
6398,43,2,Supervisor_2,414,21,393
6399,44,1,Supervisor_1,360,18,342
6400,36,2,Supervisor_2,106,1,105
6401,4,2,Supervisor_2,157,5,152
6402,11,1,Supervisor_1,110,6,104
6403,42,1,Supervisor_1,65,4,61
6404,20,3,Supervisor_3,138,10,128
6405,44,1,Supervisor_1,332,0,332
6406,20,1,Supervisor_1,304,8,296
6407,43,2,Supervisor_2,54,0,54
6408,35,2,Supervisor_2,426,29,397
6409,13,2,Supervisor_2,81,2,79
6410,3,2,Supervisor_2,122,3,119
6411,44,1,Supervisor_1,225,5,220
6412,38,1,Supervisor_1,216,15,201
6413,25,3,Supervisor_3,497,11,486
6414,49,3,Supervisor_3,437,23,414
6415,13,3,Supervisor_3,476,34,442
6416,1,1,Supervisor_1,439,21,418
6417,43,3,Supervisor_3,244,14,230
6418,23,3,Supervisor_3,442,14,428
6419,14,2,Supervisor_2,179,0,179
6420,19,2,Supervisor_2,334,5,329
6421,13,1,Supervisor_1,331,14,317
6422,38,1,Supervisor_1,168,6,162
6423,10,2,Supervisor_2,249,4,245
6424,32,1,Supervisor_1,397,13,384
6425,21,3,Supervisor_3,50,2,48
6426,31,1,Supervisor_1,169,7,162
6427,50,3,Supervisor_3,367,15,352
6428,15,1,Supervisor_1,331,21,310
6429,4,2,Supervisor_2,124,7,117
6430,36,1,Supervisor_1,461,27,434
6431,13,3,Supervisor_3,458,16,442
6432,7,1,Supervisor_1,282,3,279
6433,1,2,Supervisor_2,153,0,153
6434,43,1,Supervisor_1,278,3,275
6435,30,3,Supervisor_3,77,5,72
6436,3,1,Supervisor_1,269,8,261
6437,18,3,Supervisor_3,358,1,357
6438,29,1,Supervisor_1,325,8,317
6439,19,1,Supervisor_1,57,3,54
6440,9,3,Supervisor_3,262,9,253
6441,18,3,Supervisor_3,327,3,324
6442,46,2,Supervisor_2,221,5,216
6443,41,3,Supervisor_3,235,17,218
6444,2,2,Supervisor_2,194,14,180
6445,37,2,Supervisor_2,192,3,189
6446,28,1,Supervisor_1,265,6,259
6447,5,2,Supervisor_2,155,3,152
6448,46,1,Supervisor_1,219,12,207
6449,45,2,Supervisor_2,427,14,413
6450,44,3,Supervisor_3,152,4,148
6451,36,2,Supervisor_2,479,22,457
6452,10,3,Supervisor_3,417,17,400
6453,15,3,Supervisor_3,195,12,183
6454,6,2,Supervisor_2,443,9,434
6455,17,2,Supervisor_2,73,3,70
6456,23,1,Supervisor_1,396,28,368
6457,25,3,Supervisor_3,135,3,132
6458,11,2,Supervisor_2,206,5,201
6459,40,1,Supervisor_1,125,7,118
6460,31,2,Supervisor_2,379,26,353
6461,37,3,Supervisor_3,207,6,201
6462,9,3,Supervisor_3,394,6,388
6463,1,1,Supervisor_1,238,5,233
6464,29,2,Supervisor_2,96,6,90
6465,46,3,Supervisor_3,123,8,115
6466,28,3,Supervisor_3,341,2,339
6467,10,3,Supervisor_3,312,15,297
6468,20,2,Supervisor_2,395,0,395
6469,14,3,Supervisor_3,151,4,147
6470,35,3,Supervisor_3,499,12,487
6471,20,3,Supervisor_3,57,2,55
6472,6,1,Supervisor_1,465,14,451
